R,Z,DeltaR,DeltaZ,ang1,ang2,circ,N,mult,R(mOhms),Name
0.1332,0.7417,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_270
0.1332,0.7597,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_271
0.1332,0.7777,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_272
0.1332,0.7957,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_273
0.1332,0.8137,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_274
0.1332,0.8317,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_275
0.1332,0.8497,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_276
0.1332,0.8677,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_277
0.1332,0.8857,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_278
0.1332,0.9037,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_279
0.1332,0.9217,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_280
0.1332,0.9397,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_281
0.1332,0.9577,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_282
0.1332,0.9757,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_283
0.1332,0.9937,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_284
0.1332,1.0117,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_285
0.1332,1.0297,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_286
0.1332,1.0477,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_287
0.1332,1.0657,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_288
0.1332,1.0837,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_289
0.1332,1.1017,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_290
0.1332,1.1197,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_291
0.1332,1.1377,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_292
0.1332,1.1557,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_293
0.1332,1.1737,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_294
0.1332,1.1917,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_295
0.1332,1.2097,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_296
0.1332,1.2277,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_297
0.1332,1.2457,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_298
0.1332,1.2637,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_299
0.1332,1.2817,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_300
0.1332,1.2997,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_301
0.1332,1.3177,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_302
0.1332,1.3357,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_303
0.1332,1.3537,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_304
0.1468,-1.3643,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_305
0.1468,-1.3463,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_306
0.1468,-1.3283,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_307
0.1468,-1.3103,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_308
0.1468,-1.2923,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_309
0.1468,-1.2743,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_310
0.1468,-1.2563,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_311
0.1468,-1.2383,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_312
0.1468,-1.2203,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_313
0.1468,-1.2023,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_314
0.1468,-1.1843,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_315
0.1468,-1.1663,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_316
0.1468,-1.1483,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_317
0.1468,-1.1303,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_318
0.1468,-1.1123,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_319
0.1468,-1.0943,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_320
0.1468,-1.0763,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_321
0.1468,-1.0583,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_322
0.1468,-1.0403,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_323
0.1468,-1.0223,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_324
0.1468,-1.0043,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_325
0.1468,-0.9863,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_326
0.1468,-0.9683,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_327
0.1468,-0.9503,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_328
0.1468,-0.9323,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_329
0.1468,-0.9143,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_330
0.1468,-0.8963,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_331
0.1468,-0.8783,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_332
0.1468,-0.8603,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_333
0.1468,-0.8423,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_334
0.1468,-0.8243,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_335
0.1468,-0.8063,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_336
0.1468,-0.7883,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_337
0.1468,-0.7703,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_338
0.1468,-0.7523,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_339
0.1468,-0.7343,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_340
0.1468,-0.7163,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_341
0.1468,-0.6983,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_342
0.1468,-0.6803,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_343
0.1468,-0.6623,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_344
0.1468,-0.6443,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_345
0.1468,-0.6263,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_346
0.1468,-0.6083,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_347
0.1468,-0.5903,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_348
0.1468,-0.5723,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_349
0.1468,-0.5543,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_350
0.1468,-0.5363,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_351
0.1468,-0.5183,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_352
0.1468,-0.5003,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_353
0.1468,-0.4823,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_354
0.1468,-0.4643,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_355
0.1468,-0.4463,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_356
0.1468,-0.4283,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_357
0.1468,-0.4103,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_358
0.1468,-0.3923,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_359
0.1468,-0.3743,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_360
0.1468,-0.3563,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_361
0.1468,-0.3383,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_362
0.1468,-0.3203,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_363
0.1468,-0.3023,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_364
0.1468,-0.2843,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_365
0.1468,-0.2663,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_366
0.1468,-0.2483,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_367
0.1468,-0.2303,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_368
0.1468,-0.2123,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_369
0.1468,-0.1943,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_370
0.1468,-0.1763,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_371
0.1468,-0.1583,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_372
0.1468,-0.1403,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_373
0.1468,-0.1223,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_374
0.1468,-0.1043,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_375
0.1468,-0.0863,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_376
0.1468,-0.0683,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_377
0.1468,-0.0503,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_378
0.1468,-0.0323,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_379
0.1468,-0.0143,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_380
0.1468,0.0037,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_381
0.1468,0.0217,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_382
0.1468,0.0397,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_383
0.1468,0.0577,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_384
0.1468,0.0757,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_385
0.1468,0.0937,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_386
0.1468,0.1117,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_387
0.1468,0.1297,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_388
0.1468,0.1477,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_389
0.1468,0.1657,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_390
0.1468,0.1837,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_391
0.1468,0.2017,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_392
0.1468,0.2197,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_393
0.1468,0.2377,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_394
0.1468,0.2557,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_395
0.1468,0.2737,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_396
0.1468,0.2917,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_397
0.1468,0.3097,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_398
0.1468,0.3277,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_399
0.1468,0.3457,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_400
0.1468,0.3637,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_401
0.1468,0.3817,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_402
0.1468,0.3997,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_403
0.1468,0.4177,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_404
0.1468,0.4357,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_405
0.1468,0.4537,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_406
0.1468,0.4717,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_407
0.1468,0.4897,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_408
0.1468,0.5077,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_409
0.1468,0.5257,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_410
0.1468,0.5437,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_411
0.1468,0.5617,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_412
0.1468,0.5797,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_413
0.1468,0.5977,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_414
0.1468,0.6157,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_415
0.1468,0.6337,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_416
0.1468,0.6517,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_417
0.1468,0.6697,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_418
0.1468,0.6877,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_419
0.1468,0.7057,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_420
0.1468,0.7237,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_421
0.1468,0.7417,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_422
0.1468,0.7597,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_423
0.1468,0.7777,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_424
0.1468,0.7957,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_425
0.1468,0.8137,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_426
0.1468,0.8317,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_427
0.1468,0.8497,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_428
0.1468,0.8677,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_429
0.1468,0.8857,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_430
0.1468,0.9037,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_431
0.1468,0.9217,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_432
0.1468,0.9397,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_433
0.1468,0.9577,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_434
0.1468,0.9757,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_435
0.1468,0.9937,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_436
0.1468,1.0117,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_437
0.1468,1.0297,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_438
0.1468,1.0477,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_439
0.1468,1.0657,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_440
0.1468,1.0837,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_441
0.1468,1.1017,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_442
0.1468,1.1197,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_443
0.1468,1.1377,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_444
0.1468,1.1557,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_445
0.1468,1.1737,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_446
0.1468,1.1917,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_447
0.1468,1.2097,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_448
0.1468,1.2277,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_449
0.1468,1.2457,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_450
0.1468,1.2637,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_451
0.1468,1.2817,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_452
0.1468,1.2997,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_453
0.1468,1.3177,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_454
0.1468,1.3357,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_455
0.1468,1.3537,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_456
0.1602,-1.3643,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_457
0.1602,-1.3463,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_458
0.1602,-1.3283,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_459
0.1602,-1.3103,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_460
0.1602,-1.2923,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_461
0.1602,-1.2743,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_462
0.1602,-1.2563,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_463
0.1602,-1.2383,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_464
0.1602,-1.2203,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_465
0.1602,-1.2023,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_466
0.1602,-1.1843,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_467
0.1602,-1.1663,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_468
0.1602,-1.1483,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_469
0.1602,-1.1303,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_470
0.1602,-1.1123,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_471
0.1602,-1.0943,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_472
0.1602,-1.0763,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_473
0.1602,-1.0583,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_474
0.1602,-1.0403,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_475
0.1602,-1.0223,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_476
0.1602,-1.0043,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_477
0.1602,-0.9863,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_478
0.1602,-0.9683,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_479
0.1602,-0.9503,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_480
0.1602,-0.9323,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_481
0.1602,-0.9143,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_482
0.1602,-0.8963,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_483
0.1602,-0.8783,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_484
0.1602,-0.8603,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_485
0.1602,-0.8423,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_486
0.1602,-0.8243,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_487
0.1602,-0.8063,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_488
0.1602,-0.7883,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_489
0.1602,-0.7703,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_490
0.1602,-0.7523,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_491
0.1602,-0.7343,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_492
0.1602,-0.7163,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_493
0.1602,-0.6983,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_494
0.1602,-0.6803,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_495
0.1602,-0.6623,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_496
0.1602,-0.6443,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_497
0.1602,-0.6263,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_498
0.1602,-0.6083,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_499
0.1602,-0.5903,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_500
0.1602,-0.5723,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_501
0.1602,-0.5543,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_502
0.1602,-0.5363,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_503
0.1602,-0.5183,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_504
0.1602,-0.5003,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_505
0.1602,-0.4823,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_506
0.1602,-0.4643,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_507
0.1602,-0.4463,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_508
0.1602,-0.4283,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_509
0.1602,-0.4103,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_510
0.1602,-0.3923,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_511
0.1602,-0.3743,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_512
0.1602,-0.3563,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_513
0.1602,-0.3383,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_514
0.1602,-0.3203,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_515
0.1602,-0.3023,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_516
0.1602,-0.2843,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_517
0.1602,-0.2663,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_518
0.1602,-0.2483,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_519
0.1602,-0.2303,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_520
0.1602,-0.2123,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_521
0.1602,-0.1943,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_522
0.1602,-0.1763,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_523
0.1602,-0.1583,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_524
0.1602,-0.1403,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_525
0.1602,-0.1223,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_526
0.1602,-0.1043,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_527
0.1602,-0.0863,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_528
0.1602,-0.0683,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_529
0.1602,-0.0503,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_530
0.1602,-0.0323,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_531
0.1602,-0.0143,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_532
0.1602,0.0037,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_533
0.1602,0.0217,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_534
0.1602,0.0397,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_535
0.1602,0.0577,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_536
0.1602,0.0757,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_537
0.1602,0.0937,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_538
0.1602,0.1117,0.012,0.017,0.0,0.0,1,1,0.5000000,0.0,*amc_sol_current_539
